player,playerLabel,dateOfBirth,teamLabels,awardLabels
http://www.wikidata.org/entity/Q150510,Shawn Kemp,1969-11-26T00:00:00Z,"Orlando Magic, Cleveland Cavaliers, Portland Trail Blazers, Seattle SuperSonics",All-NBA Team
http://www.wikidata.org/entity/Q155928,Avery Brundage,1887-09-28T00:00:00Z,Illinois Fighting Illini men's basketball,"National Order of the Cedar, Order of the Aztec Eagle, Order of the Sacred Treasure, Order of the Lion of Finland, Commander of the Legion of Honour, Knight Commander's Cross of the Order of Merit of the Federal Republic of Germany, Knight Grand Officer of the Order of Saint Olav, Knight Grand Cross of the Order of Merit of the Italian Republic, Grand Cross of the Order of Vasa, Grand Cross of the Order of Civil Merit, Commander of the Congolese Order of Merit, Finnish Olympic Cross of Merit, First Class"
http://www.wikidata.org/entity/Q163908,George Halas,1895-02-02T00:00:00Z,"Chicago Bears, New York Yankees, Illinois Fighting Illini baseball, Illinois Fighting Illini football, Illinois Fighting Illini men's basketball","Pro Football Hall of Fame, Bronze Star Medal"
http://www.wikidata.org/entity/Q166871,Kemba Walker,1990-05-08T00:00:00Z,"Boston Celtics, Charlotte Hornets, United States men's national basketball team, UConn Huskies men's basketball",Huskies of Honor
http://www.wikidata.org/entity/Q169452,Shaquille O'Neal,1972-03-06T00:00:00Z,"Los Angeles Lakers, Boston Celtics, Orlando Magic, Cleveland Cavaliers, Phoenix Suns, Miami Heat, LSU Tigers men's basketball","NBA All-Star Game Kobe Bryant Most Valuable Player Award, NBA Most Valuable Player Award, NBA Rookie of the Year Award, All-NBA Team, Bill Russell NBA Finals Most Valuable Player Award, Best NBA Player ESPY Award, NBA All-Rookie Team, BET Award for Athlete of the Century, Southeastern Conference Men's Basketball Player of the Year, New Jersey Hall of Fame"
http://www.wikidata.org/entity/Q174599,Jim Calhoun,1942-05-10T00:00:00Z,American International Yellow Jackets men's basketball,Associated Press College Basketball Coach of the Year
http://www.wikidata.org/entity/Q175451,Jure Zdovc,1966-12-13T00:00:00Z,"Virtus Pallacanestro Bologna, KK Split, G.S. Iraklis Thessaloniki (Men's Basketball), Paris Basket Racing, KK Union Olimpija, Limoges CSP, KD Slovan, Panionios B.C., Tofaş S.K.","Slovenian Athletes Hall of Fame, Bloudek award, Bloudek badge"
http://www.wikidata.org/entity/Q177928,Sidney Moncrief,1957-09-21T00:00:00Z,"Atlanta Hawks, Milwaukee Bucks, Fort Worth Flyers, Arkansas Razorbacks men's basketball, Little Rock Trojans men's basketball","All-NBA Team, NBA Defensive Player of the Year Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q179051,Kareem Abdul-Jabbar,1947-04-16T00:00:00Z,"Los Angeles Lakers, Milwaukee Bucks, UCLA Bruins men's basketball","Presidential Medal of Freedom, NBA Most Valuable Player Award, NBA Rookie of the Year Award, All-NBA Team, Bill Russell NBA Finals Most Valuable Player Award, NBA All-Rookie Team, NBA All-Defensive Team, Sports Illustrated Sportsperson of the Year, California Hall of Fame, NAACP Image Award for Outstanding Literary Work  – Children"
http://www.wikidata.org/entity/Q180860,Pervis Ellison,1967-04-03T00:00:00Z,"Boston Celtics, Washington Wizards, Seattle SuperSonics, Louisville Cardinals men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q182455,Wilt Chamberlain,1936-08-21T00:00:00Z,"Los Angeles Lakers, Philadelphia 76ers, Golden State Warriors, Harlem Globetrotters, San Diego Conquistadors, Kansas Jayhawks men's basketball, Philadelphia Warriors","NBA All-Star Game Kobe Bryant Most Valuable Player Award, NBA Most Valuable Player Award, NBA Rookie of the Year Award, All-NBA Team, Bill Russell NBA Finals Most Valuable Player Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q124940,Deanna Nolan,1979-08-25T00:00:00Z,"UMMC Ekaterinburg, Detroit Shock, Georgia Lady Bulldogs basketball",WNBA Finals Most Valuable Player Award
http://www.wikidata.org/entity/Q125060,Sergio Rodríguez,1986-06-12T00:00:00Z,"CSKA Moscow, Olimpia Milano, CB Estudiantes, Real Madrid Baloncesto, New York Knicks, Philadelphia 76ers, Sacramento Kings, Portland Trail Blazers",Euroleague MVP
http://www.wikidata.org/entity/Q125498,Tiit Sokk,1964-11-15T00:00:00Z,BC Kalev/Cramo,"Estonian Athlete of the Year, Merited Master of Sports of the USSR, Estonian Red Cross Order Second Class, Decoration of the Estonian Olympic Committee"
http://www.wikidata.org/entity/Q127125,Mark Price,1964-02-15T00:00:00Z,"Golden State Warriors, Orlando Magic, Cleveland Cavaliers, Washington Wizards, South Dragons, Georgia Tech Yellow Jackets men's basketball",Oklahoma Sports Hall of Fame
http://www.wikidata.org/entity/Q129041,Carmelo Anthony,1984-05-29T00:00:00Z,"Los Angeles Lakers, New York Knicks, Houston Rockets, Denver Nuggets, Portland Trail Blazers, Oklahoma City Thunder, free agent, Syracuse Orange men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q129668,2 Chainz,1977-09-12T00:00:00Z,Alabama State Hornets men's basketball,BET Award for Best Collaboration
http://www.wikidata.org/entity/Q131237,Carl Lewis,1961-07-01T00:00:00Z,Santa Monica Track Club,"Associated Press Athlete of the Year, L'Équipe Champion of Champions, Princess of Asturias Award for Sports, Library of Congress Living Legend, Bislett medal, New Jersey Hall of Fame"
http://www.wikidata.org/entity/Q134183,Magic Johnson,1959-08-14T00:00:00Z,"Los Angeles Lakers, Michigan State Spartans men's basketball","NBA All-Star Game Kobe Bryant Most Valuable Player Award, NBA Most Valuable Player Award, All-NBA Team, Bill Russell NBA Finals Most Valuable Player Award, NBA All-Rookie Team, J. Walter Kennedy Citizenship Award, BET Humanitarian Award, California Hall of Fame, Grammy Award for Best Audio Book, Narration & Storytelling Recording, star on Hollywood Walk of Fame, Phoenix Award"
http://www.wikidata.org/entity/Q136678,James Harden,1989-08-26T00:00:00Z,"Houston Rockets, Oklahoma City Thunder, United States men's national basketball team, Brooklyn Nets, Arizona State Sun Devils men's basketball","NBA Most Valuable Player Award, NBA Sixth Man of the Year Award, Pac-12 Conference Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q136816,Andre Iguodala,1984-01-28T00:00:00Z,"Philadelphia 76ers, Golden State Warriors, Denver Nuggets, Memphis Grizzlies, Miami Heat, Arizona Wildcats men's basketball","Bill Russell NBA Finals Most Valuable Player Award, NBA All-Rookie Team, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q139376,Zach Randolph,1981-07-16T00:00:00Z,"New York Knicks, Memphis Grizzlies, Sacramento Kings, Portland Trail Blazers, Los Angeles Clippers, Michigan State Spartans men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q282975,Marina Tkachenko,1965-08-29T00:00:00Z,WBC Dynamo Kyiv,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q286272,Phil Smyth,1958-05-11T00:00:00Z,Southern Melbourne Saints,"Australian Sports Medal, Member of the Order of Australia"
http://www.wikidata.org/entity/Q286580,Vida Beselienė,1956-08-17T00:00:00Z,Kaunas VIČI-Aistės,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q288853,Mel Daniels,1944-07-20T00:00:00Z,"Indiana Pacers, Brooklyn Nets, Minnesota Muskies, Memphis Sounds, New Mexico Lobos men's basketball",Naismith Memorial Basketball Hall of Fame
http://www.wikidata.org/entity/Q289172,Tina Charles,1988-12-05T00:00:00Z,"Galatasaray SK, New York Liberty, Connecticut Sun, Fenerbahçe Women's Basketball, TS Wisła Can-Pack Kraków, UConn Huskies women's basketball","WNBA Most Valuable Player Award, John R. Wooden Award, WNBA All-Rookie Team, Huskies of Honor, USBWA National Freshman of the Year, USBWA Women's National Player of the Year, WBCA Player of the Year"
http://www.wikidata.org/entity/Q289712,Booker Woodfox,1986-09-06T00:00:00Z,"Texas Legends, CS Sagesse, BC Pieno žvaigždės, Creighton Bluejays men's basketball",Missouri Valley Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q291345,DeLisha Milton-Jones,1974-09-11T00:00:00Z,"Atlanta Dream, New York Liberty, Los Angeles Sparks, Washington Mystics, San Antonio Stars, UMMC Ekaterinburg, Ros Casares Godella, Florida Gators women's basketball","Wade Trophy, Kim Perrot Sportsmanship Award, Southeastern Conference Women's Basketball Player of the Year"
http://www.wikidata.org/entity/Q291851,Angel McCoughtry,1986-09-10T00:00:00Z,"Atlanta Dream, Louisville Cardinals, Louisville Cardinals women's basketball","WNBA All-Rookie Team, Big East Conference Women's Basketball Player of the Year"
http://www.wikidata.org/entity/Q294004,Maria Stepanova,1979-02-23T00:00:00Z,"Phoenix Mercury, UMMC Ekaterinburg, WBC CSKA Moscow","Medal of the Order ""For Merit to the Fatherland"" I class"
http://www.wikidata.org/entity/Q294788,Andrei Kirilenko,1981-02-18T00:00:00Z,"Minnesota Timberwolves, Utah Jazz, PBC CSKA Moscow, Brooklyn Nets, BC Spartak Saint Petersburg","Euroleague MVP, Medal of the Order ""For Merit to the Fatherland"" II class"
http://www.wikidata.org/entity/Q295322,Metta Sandiford-Artest,1979-11-13T00:00:00Z,"Pallacanestro Cantù, Los Angeles Lakers, Chicago Bulls, New York Knicks, Houston Rockets, Sacramento Kings, Indiana Pacers, St. John's Red Storm men's basketball, Sichuan Blue Whales","NBA Defensive Player of the Year Award, NBA All-Defensive Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q295340,Clyde Drexler,1962-06-22T00:00:00Z,"Houston Rockets, Portland Trail Blazers, Houston Cougars men's basketball",All-NBA Team
http://www.wikidata.org/entity/Q295364,Ben Wallace,1974-09-10T00:00:00Z,"Chicago Bulls, Orlando Magic, Cleveland Cavaliers, Washington Wizards, Detroit Pistons","NBA Defensive Player of the Year Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q295521,Tayshaun Prince,1980-02-28T00:00:00Z,"Boston Celtics, Memphis Grizzlies, Detroit Pistons, Minnesota Timberwolves, Kentucky Wildcats men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q297146,Tyson Chandler,1982-10-02T00:00:00Z,"Chicago Bulls, New York Knicks, Dallas Mavericks, Charlotte Hornets, Phoenix Suns, New Orleans Pelicans","NBA Defensive Player of the Year Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q297221,Kevin Love,1988-09-07T00:00:00Z,"Cleveland Cavaliers, Miami Heat, Minnesota Timberwolves, UCLA Bruins men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q297750,Arvydas Sabonis,1964-12-19T00:00:00Z,"Real Madrid Baloncesto, CB Valladolid, Portland Trail Blazers, BC Žalgiris","Presidential Order of Excellence, Order of the Red Banner of Labour, Order of Friendship of Peoples, FIBA Hall of Fame, Olympic Order, Order of Friendship, Medal ""For Distinguished Labour"", Euroleague MVP, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q298512,Isiah Thomas,1961-04-30T00:00:00Z,"New York Knicks, Detroit Pistons, Indiana Pacers, FIU Panthers men's basketball, Indiana Hoosiers men's basketball","NBA All-Star Game Kobe Bryant Most Valuable Player Award, All-NBA Team, Bill Russell NBA Finals Most Valuable Player Award, NBA All-Rookie Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q298531,Chauncey Billups,1976-09-25T00:00:00Z,"New York Knicks, Boston Celtics, Toronto Raptors, Denver Nuggets, Detroit Pistons, Minnesota Timberwolves, Los Angeles Clippers, Colorado Buffaloes men's basketball","Bill Russell NBA Finals Most Valuable Player Award, NBA Sportsmanship Award, J. Walter Kennedy Citizenship Award, Twyman–Stokes Teammate of the Year Award"
http://www.wikidata.org/entity/Q298981,Hidayet Türkoğlu,1979-03-19T00:00:00Z,"Toronto Raptors, San Antonio Spurs, Orlando Magic, Phoenix Suns, Sacramento Kings, Anadolu Efes S.K., Los Angeles Clippers",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q299943,Renee Montgomery,1986-12-02T00:00:00Z,"Connecticut Sun, Minnesota Lynx, Seattle Storm, Chevakata Vologda, UConn Huskies women's basketball","WNBA Sixth Player of the Year Award, Frances Pomeroy Naismith Award, WNBA All-Rookie Team, Nancy Lieberman Award, Honda Sports Award, Huskies of Honor, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q301757,Aaron Brooks,1985-01-14T00:00:00Z,"Chicago Bulls, Houston Rockets, Denver Nuggets, Phoenix Suns, Sacramento Kings, Rio Grande Valley Vipers, Guangdong Southern Tigers, Oregon Ducks men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q630817,Zuzana Žirková,1980-06-06T00:00:00Z,"Washington Mystics, UMMC Ekaterinburg, BK Brno, Good Angels Košice, MBK Ružomberok",Ľudovít Štúr Order 1st class
http://www.wikidata.org/entity/Q633882,Robyn Maher,1959-10-06T00:00:00Z,Sydney Uni Flames,Member of the Order of Australia
http://www.wikidata.org/entity/Q634812,Rodney Rogers,1971-06-20T00:00:00Z,"Boston Celtics, Philadelphia 76ers, Denver Nuggets, Phoenix Suns, New Orleans Pelicans, Brooklyn Nets, Los Angeles Clippers, Wake Forest Demon Deacons men's basketball","USBWA National Freshman of the Year, North Carolina Sports Hall of Fame"
http://www.wikidata.org/entity/Q635785,Erin Phillips,1985-05-19T00:00:00Z,"Connecticut Sun, Phoenix Mercury, Los Angeles Sparks, Indiana Fever, TS Wisła Can-Pack Kraków, Adelaide Lightning, Adelaide Football Club (AFLW)",AFL Women's best and fairest
http://www.wikidata.org/entity/Q637382,Jeff Mullins,1942-03-18T00:00:00Z,"Golden State Warriors, Duke Blue Devils men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q641041,Darrell Armstrong,1968-06-22T00:00:00Z,"Dallas Mavericks, Orlando Magic, Indiana Pacers, Brooklyn Nets, Fayetteville State Broncos basketball","NBA Sixth Man of the Year Award, NBA Most Improved Player Award"
http://www.wikidata.org/entity/Q642585,Joan Creus,1956-11-24T00:00:00Z,"FC Barcelona Lassa, Bàsquet Manresa, CB L'Hospitalet, CB Granollers",Saint George's Cross
http://www.wikidata.org/entity/Q645067,Ricky Grace,1966-08-20T00:00:00Z,"Atlanta Hawks, Yakima SunKings, Perth Wildcats, Oklahoma Sooners men's basketball",Member of the Order of Australia
http://www.wikidata.org/entity/Q646481,Richie Guerin,1932-05-29T00:00:00Z,"New York Knicks, Atlanta Hawks, Iona Gaels men's basketball",NBA Coach of the Year Award
http://www.wikidata.org/entity/Q650311,Natalie Williams,1970-11-30T00:00:00Z,"Portland Power, UCLA Bruins women's volleyball","Women's Basketball Hall of Fame, Honda Sports Award for Volleyball"
http://www.wikidata.org/entity/Q653201,Matt Howard,1989-01-23T00:00:00Z,"Ratiopharm Ulm, MHP Riesen Ludwigsburg, Olympiacos B.C., Chorale Roanne Basket, Hapoel Tel Aviv B.C., SIG Basket, Butler Bulldogs men's basketball","list of Men's Basketball Academic All-America Team Members of the Year, Horizon League Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q655896,Allie Quigley,1986-06-20T00:00:00Z,"Pécs 2010, Chicago Sky, Phoenix Mercury, Fenerbahçe Women's Basketball, San Antonio Stars, Seattle Storm, Indiana Fever, Hungary women's national basketball team, Mersin Büyükşehir Belediyesi (women's basketball), DePaul Blue Demons women's basketball",WNBA Sixth Player of the Year Award
http://www.wikidata.org/entity/Q311533,Dominique Wilkins,1960-01-12T00:00:00Z,"Georgia Bulldogs men's basketball, Boston Celtics, San Antonio Spurs, Atlanta Hawks, Orlando Magic, Panathinaikos B.C., Los Angeles Clippers, Fortitudo Pallacanestro Bologna",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q311546,Andrew Bogut,1984-11-28T00:00:00Z,"Dallas Mavericks, Golden State Warriors, Cleveland Cavaliers, Milwaukee Bucks, Australia men's national basketball team, Utah Utes men's basketball","John R. Wooden Award, Pete Newell Big Man Award, Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Mountain West Conference Men's Basketball Player of the Year, NCAA Men's Basketball All-Americans"
http://www.wikidata.org/entity/Q311735,Joakim Noah,1985-02-25T00:00:00Z,"Chicago Bulls, New York Knicks, Memphis Grizzlies, Florida Gators men's basketball","All-NBA Team, NBA Defensive Player of the Year Award, NBA All-Defensive Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q311832,Rimas Kurtinaitis,1960-05-15T00:00:00Z,"PBC Ural Great Perm, BC Rytas, BC Sakalai, Real Madrid Baloncesto, Élan Chalon, BC Žalgiris, BC Baltai Kaunas, PBC CSKA Moscow, Asseco Gdynia, BC Khimki, BC Kyiv, BK VEF Rīga, Śląsk Wrocław, CB Peñas Huesca, Townsville Crocodiles","Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q658819,Andrew Vlahov,1969-04-01T00:00:00Z,"Perth Wildcats, Stanford Cardinal men's basketball","Australian Sports Medal, Medal of the Order of Australia"
